date,trades_count,pnl_day_dollars,equity_eod
2020-06-23,0,0.0,18243.5
2020-06-24,0,0.0,18243.5
2020-06-25,1,99.0,18342.5
2020-06-26,1,2640.0,20982.5
2020-06-27,0,0.0,20982.5
2020-06-28,0,0.0,20982.5
2020-06-29,1,-1040.0,19942.5
2020-06-30,0,0.0,19942.5
2020-07-01,0,0.0,19942.5
2020-07-02,0,0.0,19942.5
2020-07-03,1,2880.0,22822.5
2020-07-04,0,0.0,22822.5
2020-07-05,1,3360.0,26182.5
2020-07-06,1,-1280.0,24902.5
2020-07-07,2,-2400.0,22502.5
2020-07-08,1,3360.0,25862.5
2020-07-09,1,-1280.0,24582.5
2020-07-10,1,3600.0,28182.5
2020-07-11,0,0.0,28182.5
2020-07-12,0,0.0,28182.5
2020-07-13,1,-1400.0,26782.5
2020-07-14,0,0.0,26782.5
2020-07-15,0,0.0,26782.5
2020-07-16,1,-1320.0,25462.5
2020-07-17,1,-1240.0,24222.5
2020-07-18,0,0.0,24222.5
2020-07-19,0,0.0,24222.5
2020-07-20,0,0.0,24222.5
2020-07-21,0,0.0,24222.5
2020-07-22,0,0.0,24222.5
2020-07-23,1,-1200.0,23022.5
2020-07-24,0,0.0,23022.5
2020-07-25,0,0.0,23022.5
2020-07-26,2,-2200.0,20822.5
2020-07-27,1,-1040.0,19782.5
2020-07-28,0,0.0,19782.5
2020-07-29,0,0.0,19782.5
2020-07-30,0,0.0,19782.5
2020-07-31,1,-960.0,18822.5
2020-08-01,0,0.0,18822.5
2020-08-02,0,0.0,18822.5
2020-08-03,2,-1800.0,17022.5
2020-08-04,0,0.0,17022.5
2020-08-05,1,-840.0,16182.5
2020-08-06,0,0.0,16182.5
2020-08-07,0,0.0,16182.5
2020-08-08,0,0.0,16182.5
2020-08-09,0,0.0,16182.5
2020-08-10,2,-1560.0,14622.5
2020-08-11,1,-720.0,13902.5
2020-08-12,0,0.0,13902.5
2020-08-13,0,0.0,13902.5
2020-08-14,0,0.0,13902.5
2020-08-15,0,0.0,13902.5
2020-08-16,0,0.0,13902.5
2020-08-17,0,0.0,13902.5
2020-08-18,0,0.0,13902.5
2020-08-19,1,-680.0,13222.5
2020-08-20,0,0.0,13222.5
2020-08-21,0,0.0,13222.5
2020-08-22,0,0.0,13222.5
2020-08-23,1,1920.0,15142.5
2020-08-24,1,-720.0,14422.5
2020-08-25,0,0.0,14422.5
2020-08-26,1,-720.0,13702.5
2020-08-27,0,0.0,13702.5
2020-08-28,0,0.0,13702.5
2020-08-29,0,0.0,13702.5
2020-08-30,0,0.0,13702.5
2020-08-31,1,2040.0,15742.5
2020-09-01,0,0.0,15742.5
2020-09-02,0,0.0,15742.5
2020-09-03,1,-760.0,14982.5
2020-09-04,0,0.0,14982.5
2020-09-05,0,0.0,14982.5
2020-09-06,0,0.0,14982.5
2020-09-07,0,0.0,14982.5
2020-09-08,0,0.0,14982.5
2020-09-09,0,0.0,14982.5
2020-09-10,1,2160.0,17142.5
